Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  4,   4,    0.000,  999,    0.000,    0.000,  999,    0.000,  109.850,  195,  7.0E-02, 1.47E+03,   15,    0.930,    0.000,  999,    0.000,    0.000,  999,    0.000,  538.163,   39,    0.341, 1.41E+03,   17,    0.893,  399.281,    5,    0.253,    0.000,  999,    0.000,  298.121,   24,    0.189,  738.550,   33,    0.468,   10.097,  999,  6.4E-03, 2.15E+03,    3,    1.364,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  399.281,    5,    0.253, 2.15E+03,    3,    1.364, 1.58E+03,    4,    1.000, 1.95E+03,   16,    1.234,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  863.635,   21,    0.547,    0.000,  999,    0.000, 1.05E+03,   36,    0.665,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.41E+03,    9,    2.161,    0.000,  999,    0.000,    0.000,  999,    0.000,  863.635,   21,    0.547, 1.05E+03,   36,    0.665
  4,   5,  631.263,   24,    0.263,    0.000,  999,    0.000,  655.499,   38,    0.273, 1.75E+03,   15,    0.727,    0.000,  999,    0.000,    0.000,  999,    0.000,  679.375,   39,    0.283, 1.85E+03,   16,    0.769,  677.326,    4,    0.282,    0.000,  999,    0.000,  555.427,   15,    0.231,  883.911,   33,    0.368,  293.226,   63,    0.122, 2.95E+03,    3,    1.226,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  677.326,    4,    0.282, 2.95E+03,    3,    1.226, 2.40E+03,    3,    1.000, 2.53E+03,   17,    1.052,    0.000,  999,    0.000, 3.97E+03,   30,    1.654, 1.05E+03,   30,    0.436,  870.740,   39,    0.362,  597.090,   30,    0.249, 1.55E+03,   32,    0.645,  202.130,   91,  8.4E-02, 5.09E+03,    8,    2.120, 1.77E+03,   22,    0.735, 3.97E+03,   30,    1.654, 9.27E+03,   10,    3.858, 1.92E+03,   17,    0.799, 2.15E+03,   21,    0.894
  4,   6,  289.947,   51,    0.112,    0.000,  999,    0.000, 1.54E+03,   19,    0.594, 1.06E+03,   27,    0.406,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.23E+03,   25,    0.475, 2.22E+03,   16,    0.854,  813.094,    3,    0.313,    0.000,  999,    0.000,  859.470,   10,    0.331, 1.05E+03,   28,    0.403,  214.361,   78,  8.2E-02, 2.99E+03,    5,    1.151,  126.496,  135,  4.9E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  813.094,    3,    0.313, 3.12E+03,    3,    1.199, 2.60E+03,    3,    1.000, 3.45E+03,   15,    1.328, 2.61E+03,   26,    1.003,  180.709,  115,  7.0E-02,  341.454,  107,    0.131, 1.66E+03,   23,    0.639,  561.546,   50,    0.216, 4.35E+03,   11,    1.674,  734.349,   39,    0.282,    0.000,  999,    0.000, 1.03E+03,   29,    0.396, 2.79E+03,   23,    1.072, 3.52E+03,   16,    1.355, 2.00E+03,   13,    0.771, 4.91E+03,   10,    1.890
  4,   7,    0.000,  999,    0.000,  111.229,  268,  4.4E-02, 1.21E+03,   23,    0.483, 1.29E+03,   22,    0.517,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.46E+03,   21,    0.585, 2.67E+03,   13,    1.068,  701.129,    4,    0.280,    0.000,  999,    0.000,  712.534,   13,    0.285,  887.124,   34,    0.354,    0.000,  999,    0.000, 2.93E+03,    5,    1.172,   87.871,  197,  3.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  701.129,    4,    0.280, 3.02E+03,    4,    1.207, 2.50E+03,    3,    1.000, 4.14E+03,   12,    1.653, 5.33E+03,   19,    2.130,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.52E+03,   13,    1.008,  677.890,   66,    0.271, 4.65E+03,   13,    1.857,  734.188,   35,    0.293, 4.74E+03,   16,    1.894, 2.29E+03,   21,    0.915, 5.33E+03,   19,    2.130, 1.08E+04,    8,    4.317, 2.52E+03,   13,    1.008, 5.33E+03,   11,    2.128
  4,   8,    0.000,  999,    0.000,    0.000,  999,    0.000,  959.264,   22,    0.399, 1.45E+03,   15,    0.601,    0.000,  999,    0.000,    0.000,  999,    0.000,  697.936,   31,    0.290, 2.17E+03,   11,    0.903,  689.918,    3,    0.287,    0.000,  999,    0.000,  609.405,   12,    0.253, 1.17E+03,   21,    0.489,   86.850,  128,  3.6E-02, 2.74E+03,    4,    1.139,  150.558,   79,  6.3E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  689.918,    3,    0.287, 2.89E+03,    3,    1.201, 2.40E+03,    3,    1.000, 2.87E+03,   12,    1.194, 4.24E+03,   31,    1.765,    0.000,  999,    0.000,  838.474,   65,    0.349, 2.13E+03,   26,    0.884,  539.326,   70,    0.224, 4.28E+03,   15,    1.779, 1.02E+03,   43,    0.423, 3.84E+03,   20,    1.597,  190.154,  210,  7.9E-02, 4.24E+03,   31,    1.765, 9.10E+03,   13,    3.785, 2.96E+03,   15,    1.233, 4.82E+03,   13,    2.004
  4,   9,  162.213,   73,  6.5E-02,    0.000,  999,    0.000, 1.01E+03,   24,    0.407, 1.47E+03,   17,    0.593,    0.000,  999,    0.000,    0.000,  999,    0.000,  676.258,   35,    0.272, 2.17E+03,   12,    0.871,  693.015,    4,    0.279,    0.000,  999,    0.000,  590.539,   14,    0.238,  773.707,   34,    0.311,  144.489,   88,  5.8E-02, 3.01E+03,    5,    1.209,   10.920,  999,  4.4E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  693.015,    4,    0.279, 3.02E+03,    3,    1.213, 2.49E+03,    3,    1.000, 2.84E+03,   13,    1.143, 6.14E+03,   22,    2.469,    0.000,  999,    0.000, 1.82E+03,   28,    0.733, 1.09E+03,   42,    0.437,  979.625,   36,    0.394, 2.97E+03,   19,    1.196,  439.881,  109,    0.177, 3.99E+03,   18,    1.605,    0.000,  999,    0.000, 6.14E+03,   22,    2.469, 1.06E+04,   11,    4.251, 2.91E+03,   14,    1.170, 3.95E+03,   13,    1.590
  4,  10,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.02E+03,   23,    0.535,  885.432,   27,    0.465,    0.000,  999,    0.000,    0.000,  999,    0.000,  599.213,   42,    0.315, 1.67E+03,   17,    0.877,  485.694,    5,    0.255,    0.000,  999,    0.000,  507.157,   15,    0.267,  407.726,   66,    0.214,  213.637,   63,    0.112, 2.54E+03,    6,    1.333,  356.899,   41,    0.188,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  485.694,    5,    0.255, 2.89E+03,    3,    1.521, 1.90E+03,    3,    1.000, 2.27E+03,   18,    1.192,    0.000,  999,    0.000,  125.037,  119,  6.6E-02,   30.979,  142,  1.6E-02, 1.54E+03,   17,    0.811,   19.188,  135,  1.0E-02, 3.25E+03,   13,    1.708,  416.006,   36,    0.219, 1.39E+03,   24,    0.732,  790.259,   33,    0.415,  125.037,  119,  6.6E-02, 1.93E+03,   20,    1.016, 1.57E+03,   17,    0.827, 3.27E+03,   13,    1.718
  4,  11,   14.817,  999,  1.1E-02,    0.000,  999,    0.000,  965.329,   31,    0.709,  395.425,   77,    0.291,   47.110,  239,  3.5E-02,    0.000,  999,    0.000,  992.847,   36,    0.730, 1.86E+03,   23,    1.366,  286.940,   11,    0.211,    0.000,  999,    0.000,  664.167,   17,    0.488, 1.57E+03,   27,    1.156,  305.472,   66,    0.224, 1.61E+03,    7,    1.187,    0.000,  999,    0.000,   26.298,  109,  1.9E-02,    0.000,  999,    0.000,  285.241,   49,    0.210,  286.940,   11,    0.211, 1.61E+03,    7,    1.187, 1.36E+03,    8,    1.000, 2.85E+03,   22,    2.095,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.08E+03,   29,    0.792, 2.15E+03,   18,    1.584,    0.000,  999,    0.000, 1.67E+03,   20,    1.231, 9.19E+03,    4,    6.750, 3.41E+03,   25,    2.507,    0.000,  999,    0.000, 1.09E+04,    5,    7.981, 1.08E+03,   29,    0.792, 2.15E+03,   18,    1.584
  4,  12,  179.261,   80,   84.360,    7.861,  267,    3.699,    0.000,  999,    0.000,    2.125,  639,    1.000,   10.657,  121,    5.015,    8.942,  142,    4.208,    0.000,  999,    0.000,  207.095,   75,   97.459,    0.000,  999,    0.000,   16.455,   59,    7.744,   17.013,  130,    8.006,    0.000,  999,    0.000,  524.324,   60,  246.746,    0.000,  999,    0.000,  199.486,   57,   93.878,    6.394,   65,    3.009,    9.909,  213,    4.663,    0.000,  999,    0.000,   16.455,   59,    7.744,  199.486,   57,   93.878,    2.125,  639,    1.000,  207.095,   75,   97.459, 1.29E+05,   19,  6.0E+04, 1.13E+05,   23,  5.3E+04, 7.14E+04,   10,  3.4E+04, 2.14E+04,   14,  1.0E+04, 2.21E+04,   14,  1.0E+04, 7.38E+03,   21,  3.5E+03, 6.74E+03,   24,  3.2E+03, 6.07E+04,    8,  2.9E+04, 2.53E+04,   16,  1.2E+04, 2.41E+05,    7,  1.1E+05, 3.09E+05,    5,  1.5E+05, 9.28E+04,    8,  4.4E+04, 2.95E+04,   10,  1.4E+04
  5,   4,    0.000,  999,    0.000,    0.000,  999,    0.000,  911.503,   26,    0.476, 1.00E+03,   24,    0.524,    0.000,  999,    0.000,    0.000,  999,    0.000,  205.808,  112,    0.107, 1.48E+03,   17,    0.772,  528.769,    4,    0.276,    0.000,  999,    0.000,  399.675,   19,    0.209,  561.811,   47,    0.293,    0.000,  999,    0.000, 2.22E+03,    5,    1.157,  417.509,   29,    0.218,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  528.769,    4,    0.276, 2.63E+03,    4,    1.375, 1.92E+03,    3,    1.000, 1.68E+03,   21,    0.879,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.07E+03,   14,    1.080,    0.000,  999,    0.000, 4.99E+03,   12,    2.604,    0.000,  999,    0.000,    0.000,  999,    0.000, 4.24E+03,   14,    2.213,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.07E+03,   14,    1.080, 4.99E+03,   12,    2.604
  5,  12, 1.08E+03,   33,    6.276,   31.017,   27,    0.180,    0.000,  999,    0.000,  172.792,   42,    1.000,   18.609,   27,    0.108,   18.613,   27,    0.108, 6.69E+03,   17,   38.707, 9.76E+03,   18,   56.483,    0.000,  999,    0.000,  149.195,   25,    0.863,    0.000,  999,    0.000, 1.40E+03,   36,    8.089,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    6.206,   27,  3.6E-02,   31.021,   27,    0.180,    0.000,  999,    0.000,  149.195,   25,    0.863,    0.000,  999,    0.000,  172.792,   42,    1.000, 1.64E+04,   17,   95.189,  210.108,  999,    1.216, 1.01E+03,   40,    5.820, 9.48E+03,   21,   54.878, 4.71E+03,   23,   27.264, 2.23E+03,   41,   12.935, 1.49E+04,   10,   86.119, 1.14E+04,   21,   66.240, 8.87E+04,    6,  513.199, 7.25E+03,   25,   41.948, 1.22E+03,  284,    7.036, 1.01E+05,    4,  586.475, 1.42E+04,   16,   82.142, 1.71E+04,    8,   99.053
  6,   4,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.26E+03,   19,    0.639,  709.538,   34,    0.361,    0.000,  999,    0.000,    0.000,  999,    0.000,   66.622,  369,  3.4E-02, 1.64E+03,   17,    0.832,  582.333,    4,    0.296,    0.000,  999,    0.000,  531.367,   15,    0.270,  440.125,   60,    0.224,    0.000,  999,    0.000, 2.11E+03,    7,    1.074,  637.835,   23,    0.324,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  582.333,    4,    0.296, 2.75E+03,    4,    1.398, 1.97E+03,    3,    1.000, 1.70E+03,   24,    0.866,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.48E+03,   14,    1.261,    0.533,  999,  2.7E-04, 7.11E+03,    9,    3.613,  883.787,   29,    0.449,    0.000,  999,    0.000, 2.78E+03,   18,    1.413,    0.000,  999,    0.000,  883.787,   29,    0.449, 2.48E+03,   14,    1.261, 7.11E+03,    9,    3.614
  6,  12,   82.562,   82,    0.116,    0.000,  999,    0.000,  185.971,   88,    0.261,  526.761,   32,    0.739,    0.000,  999,    0.000,    0.000,  999,    0.000,  563.180,   24,    0.790, 1.32E+03,   12,    1.847,  144.725,    9,    0.203,    0.000,  999,    0.000,   94.804,   47,    0.133,  327.086,   50,    0.459,  294.812,   52,    0.414, 1.83E+03,    4,    2.566,   27.919,  266,  3.9E-02,    9.319,  176,  1.3E-02,   60.093,  222,  8.4E-02,  459.051,   16,    0.644,  144.725,    9,    0.203, 1.86E+03,    3,    2.605,  712.732,    5,    1.000, 1.88E+03,   11,    2.637, 1.12E+04,   10,   15.757, 1.02E+03,   77,    1.428,    0.000,  999,    0.000,  670.507,   24,    0.941, 1.83E+03,   23,    2.568, 1.01E+03,   27,    1.415,  203.695,   34,    0.286,  513.512,   47,    0.720,  819.003,   12,    1.149, 1.22E+04,    7,   17.185, 1.30E+04,    7,   18.192,  670.507,   24,    0.941, 2.84E+03,   14,    3.983
  7,   4,   20.821,  531,  1.1E-02,    0.000,  999,    0.000, 1.31E+03,   18,    0.667,  653.758,   35,    0.333,    0.000,  999,    0.000,    0.000,  999,    0.000,  151.536,  153,  7.7E-02, 1.70E+03,   15,    0.867,  566.752,    4,    0.288,    0.000,  999,    0.000,  537.383,   14,    0.274,  578.350,   45,    0.294,    0.000,  999,    0.000, 2.24E+03,    6,    1.140,  713.302,   19,    0.363,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  566.752,    4,    0.288, 2.95E+03,    3,    1.503, 1.96E+03,    3,    1.000, 1.85E+03,   20,    0.944,    0.000,  999,    0.000,    1.571,  999,  8.0E-04,    0.000,  999,    0.000, 2.07E+03,   14,    1.052,    0.711,  999,  3.6E-04, 5.28E+03,   10,    2.688,  660.573,   28,    0.336,    0.000,  999,    0.000, 1.78E+03,   20,    0.907,    1.571,  999,  8.0E-04,  662.144,   29,    0.337, 2.07E+03,   14,    1.052, 5.28E+03,   10,    2.688
  7,  12,   23.492,  294,  3.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  681.024,    6,    1.000,   50.844,  182,  7.5E-02,  103.983,   90,    0.153,  408.714,   34,    0.600, 1.28E+03,   14,    1.879,  156.000,    9,    0.229,    0.000,  999,    0.000,   97.468,   51,    0.143,  436.389,   39,    0.641,  101.076,   75,    0.148, 2.00E+03,    5,    2.931,  303.780,   30,    0.446,   28.481,   63,  4.2E-02,   77.016,  178,    0.113,  411.998,   17,    0.605,  156.000,    9,    0.229, 2.30E+03,    3,    3.377,  681.024,    6,    1.000, 1.69E+03,   14,    2.479, 1.67E+03,   19,    2.455,    0.000,  999,    0.000,    0.000,  999,    0.000,  923.086,   20,    1.355,  521.747,   25,    0.766, 1.74E+03,   16,    2.549,  271.467,   26,    0.399,  769.485,   28,    1.130,  500.459,   26,    0.735, 1.67E+03,   19,    2.455, 2.71E+03,   14,    3.983,  923.086,   20,    1.355, 2.26E+03,   13,    3.315
  8,   4,   49.318,  257,  2.2E-02,    0.000,  999,    0.000,  213.809,  126,  9.4E-02, 2.06E+03,   14,    0.906,    0.000,  999,    0.000,    0.000,  999,    0.000,   68.878,  401,  3.0E-02, 1.84E+03,   17,    0.809,  622.627,    4,    0.274,    0.000,  999,    0.000,  500.793,   16,    0.220,  128.139,  233,  5.6E-02,    0.000,  999,    0.000, 2.62E+03,    7,    1.151,  842.595,   22,    0.370,   32.309,   99,  1.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  622.627,    4,    0.274, 3.46E+03,    3,    1.521, 2.28E+03,    3,    1.000, 1.91E+03,   25,    0.839,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.06E+03,   19,    0.464, 9.68E-03,  999,  4.3E-06, 1.97E+03,   17,    0.864,  296.270,   29,    0.130,  554.967,   43,    0.244,  581.770,   27,    0.256,    0.000,  999,    0.000,  851.236,   34,    0.374, 1.06E+03,   19,    0.464, 1.97E+03,   17,    0.864
  8,  12,   38.093,  166,  6.0E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  635.583,    6,    1.000,    0.000,  999,    0.000,   68.651,  134,    0.108,  302.970,   42,    0.477, 1.15E+03,   13,    1.810,  133.539,   10,    0.210,    0.000,  999,    0.000,   75.886,   59,    0.119,  343.394,   44,    0.540,  119.006,   58,    0.187, 2.02E+03,    5,    3.183,  276.016,   37,    0.434,   44.957,   38,  7.1E-02,  108.839,  116,    0.171,  466.644,   14,    0.734,  133.539,   10,    0.210, 2.30E+03,    3,    3.618,  635.583,    6,    1.000, 1.45E+03,   14,    2.286, 3.46E+03,   14,    5.445,    0.000,  999,    0.000,  913.887,   15,    1.438,  583.464,   29,    0.918,  522.202,   15,    0.822, 1.33E+03,   19,    2.093,  176.154,   40,    0.277,  978.414,   23,    1.539,  267.248,   50,    0.420, 3.46E+03,   14,    5.445, 4.62E+03,    8,    7.262, 1.50E+03,   11,    2.356, 1.85E+03,   13,    2.915
  9,   4,   91.256,  159,  4.0E-02,    0.000,  999,    0.000,  260.672,  121,    0.115, 2.01E+03,   16,    0.885,   12.777,  999,  5.6E-03,    0.000,  999,    0.000, 1.14E+03,   30,    0.503, 1.87E+03,   21,    0.823,  671.447,    4,    0.296,    0.000,  999,    0.000,  509.505,   16,    0.225,  375.194,   82,    0.165,    0.000,  999,    0.000, 2.77E+03,    8,    1.222,  800.384,   28,    0.353,   78.338,   43,  3.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  671.447,    4,    0.296, 3.57E+03,    2,    1.575, 2.27E+03,    3,    1.000, 3.01E+03,   20,    1.326,    0.000,  999,    0.000,  153.987,   88,  6.8E-02,   18.433,  302,  8.1E-03,  675.788,   25,    0.298,   31.976,  112,  1.4E-02, 1.27E+03,   22,    0.559,  198.411,   33,  8.7E-02,  199.538,   96,  8.8E-02,  445.402,   26,    0.196,  153.987,   88,  6.8E-02,  551.937,   48,    0.243,  694.222,   25,    0.306, 1.30E+03,   21,    0.573
  9,  12,    0.000,  999,    0.000,   51.166,  273,  8.0E-02,    0.000,  999,    0.000,  642.308,    6,    1.000,    0.000,  999,    0.000,   31.870,  288,  5.0E-02,  581.816,   26,    0.906, 1.10E+03,   16,    1.719,  117.630,   12,    0.183,    0.000,  999,    0.000,   27.771,  173,  4.3E-02,  182.516,   90,    0.284,   29.872,  302,  4.7E-02, 2.17E+03,    6,    3.375,  118.084,  113,    0.184,   33.428,   52,  5.2E-02,  171.422,   77,    0.267,  553.683,   12,    0.862,  117.630,   12,    0.183, 2.29E+03,    3,    3.559,  642.308,    6,    1.000, 1.69E+03,   15,    2.624,    0.000,  999,    0.000,  317.016,   30,    0.494,   65.404,   53,    0.102, 1.02E+03,   16,    1.584,   49.190,   45,  7.7E-02, 2.05E+03,   13,    3.185,  284.358,   27,    0.443, 1.85E+03,   13,    2.877,  914.003,   18,    1.423,  317.016,   30,    0.494, 2.45E+03,   11,    3.813, 1.08E+03,   15,    1.686, 2.09E+03,   12,    3.261
 10,   4,  670.533,   38,    0.294,    0.000,  999,    0.000,  729.797,   37,    0.320, 1.55E+03,   18,    0.680,  134.986,  182,  5.9E-02,   86.902,  263,  3.8E-02, 2.69E+03,   23,    1.178, 2.48E+03,   29,    1.089,  818.344,    4,    0.359,    0.000,  999,    0.000,  839.082,   16,    0.368, 3.68E+03,   12,    1.613,   10.252,  999,  4.5E-03, 3.13E+03,    2,    1.372,    0.000,  999,    0.000,  416.374,   10,    0.182,  724.820,   40,    0.318,   12.454,  999,  5.5E-03,  818.344,    4,    0.359, 3.13E+03,    2,    1.372, 2.28E+03,    3,    1.000, 5.17E+03,   24,    2.267,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  652.764,   21,    0.286,    0.000,  999,    0.000,  952.232,   25,    0.417,  178.765,   34,  7.8E-02, 1.04E+03,   16,    0.456,  593.510,   20,    0.260,    0.000,  999,    0.000, 1.22E+03,   16,    0.534,  652.764,   21,    0.286,  952.232,   25,    0.417
 10,  12,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  577.758,    6,    1.000,    0.000,  999,    0.000,   63.449,  118,    0.110,  270.823,   49,    0.469,  616.618,   24,    1.067,   95.795,   13,    0.166,    0.000,  999,    0.000,   44.780,   97,  7.8E-02,  248.699,   58,    0.430,    0.000,  999,    0.000, 1.33E+03,    9,    2.293,  266.688,   46,    0.462,    3.563,  416,  6.2E-03,  151.618,   71,    0.262,  489.169,   12,    0.847,   95.795,   13,    0.166, 1.59E+03,    4,    2.755,  577.758,    6,    1.000,  887.441,   24,    1.536, 2.35E+03,   25,    4.064,  119.200,  114,    0.206,  731.676,   31,    1.266,  975.510,   24,    1.688,  565.284,   27,    0.978, 2.27E+03,   11,    3.928,  272.644,   85,    0.472, 1.44E+03,   14,    2.500,    0.000,  999,    0.000, 2.47E+03,   22,    4.270, 4.18E+03,    8,    7.242, 1.71E+03,   10,    2.955, 2.83E+03,    9,    4.907
 11,   4,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.48E+03,   33,    1.000,   17.190,  999,  1.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.10E+03,   61,    0.741,  298.429,   13,    0.201,    0.000,  999,    0.000,  246.442,   49,    0.166, 2.39E+03,   21,    1.610,  252.436,  157,    0.170,  251.264,   79,    0.169, 1.37E+03,   13,    0.924,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  298.429,   13,    0.201, 1.62E+03,   10,    1.093, 1.48E+03,    9,    1.000, 1.10E+03,   61,    0.741,    0.000,  999,    0.000, 3.14E+04,   12,   21.155, 7.48E+03,   16,    5.042, 2.25E+03,   17,    1.517, 4.11E+03,   14,    2.770,    0.000,  999,    0.000,  728.150,   30,    0.491, 8.85E+03,    7,    5.960, 3.78E+03,   14,    2.549, 3.14E+04,   12,   21.155, 4.10E+04,    8,   27.605, 9.74E+03,   12,    6.559, 4.11E+03,   14,    2.770
 11,  12,   14.584,  511,  3.2E-02,   58.858,  118,    0.127,    0.000,  999,    0.000,  462.045,    8,    1.000,   24.074,  178,  5.2E-02,   40.806,  103,  8.8E-02,    0.000,  999,    0.000,  316.632,   50,    0.685,  103.110,   12,    0.223,    0.000,  999,    0.000,   39.391,  106,  8.5E-02,  382.565,   37,    0.828,    0.000,  999,    0.000,  442.846,   18,    0.958,  241.529,   32,    0.523,   17.413,   64,  3.8E-02,  116.761,   56,    0.253,  398.730,   14,    0.863,  103.110,   12,    0.223,  684.375,    7,    1.481,  462.045,    8,    1.000,  316.632,   50,    0.685, 8.07E+03,   11,   17.472,    0.000,  999,    0.000, 1.50E+03,   22,    3.252,  932.211,   23,    2.018, 1.12E+03,   21,    2.425, 1.48E+03,   19,    3.195,  309.402,   44,    0.670, 2.68E+03,   17,    5.793,  464.465,   47,    1.005, 8.07E+03,   11,   17.472, 1.11E+04,    6,   23.934, 2.43E+03,   11,    5.270, 2.60E+03,   10,    5.620
 12,   4,  188.192,  135,    0.281,    0.000,  999,    0.000,  670.885,    9,    1.000,    0.000,  999,    0.000,   86.459,  112,    0.129,    0.000,  999,    0.000, 5.78E+03,   11,    8.610, 5.69E+03,   13,    8.479,  287.846,    8,    0.429,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.73E+03,   21,    2.579,    0.000,  999,    0.000, 1.04E+03,    6,    1.555,    0.000,  999,    0.000,   73.160,   35,    0.109,    0.000,  999,    0.000,    0.000,  999,    0.000,  287.846,    8,    0.429, 1.04E+03,    6,    1.555,  670.885,    9,    1.000, 1.15E+04,   11,   17.089,  686.741,   40,    1.024,    0.000,  999,    0.000,  115.522,  123,    0.172,  383.424,   38,    0.572,  164.806,   66,    0.246,  545.888,   47,    0.814,  123.466,   56,    0.184,  199.330,   92,    0.297,  342.025,   34,    0.510,  686.741,   40,    1.024, 1.01E+03,   34,    1.505,  498.945,   29,    0.744,  710.694,   37,    1.059
 12,   5, 1.12E+03,   27,    0.776,    0.000,  999,    0.000, 1.45E+03,    6,    1.000,    0.000,  999,    0.000,  148.777,  128,    0.103,    0.000,  999,    0.000, 6.70E+03,   14,    4.631, 6.82E+03,   17,    4.714,  650.940,    5,    0.450,    0.000,  999,    0.000,  455.483,   30,    0.315, 4.45E+03,   12,    3.076,    0.000,  999,    0.000, 2.08E+03,    4,    1.439,    0.000,  999,    0.000,  249.581,   16,    0.172,    0.000,  999,    0.000,    0.000,  999,    0.000,  650.940,    5,    0.450, 2.08E+03,    4,    1.439, 1.45E+03,    6,    1.000, 1.35E+04,   15,    9.346, 4.42E+03,   16,    3.054,    0.000,  999,    0.000,  620.330,   50,    0.429,  503.460,   44,    0.348,  790.751,   32,    0.546,  629.160,   66,    0.435,  146.742,   85,    0.101, 2.67E+03,    5,    1.845,    0.000,  999,    0.000, 4.42E+03,   16,    3.054, 7.24E+03,    9,    5.001, 1.12E+03,   22,    0.777, 1.42E+03,   29,    0.981
